,MovieID,RatingSum,RatingCount,WeightedRatingSum,InputGenre
3043,215,609,160,129,Drama
3044,3079,563,145,128,Drama
3045,1730,656,176,128,Drama
3046,3405,558,144,126,Drama
3047,3409,1502,459,125,Drama
3048,2943,605,160,125,Drama
3049,2541,1801,559,124,Drama
3050,2236,729,202,123,Drama
3051,1942,480,119,123,Drama
3052,3470,398,92,122,Drama
3053,154,626,168,122,Drama
3054,2439,715,198,121,Drama
3055,1176,508,129,121,Drama
3056,2240,835,238,121,Drama
3057,2852,613,164,121,Drama
3058,280,757,212,121,Drama
3059,1050,558,146,120,Drama
3060,2920,419,100,119,Drama
3061,1701,970,284,118,Drama
3062,3181,605,163,116,Drama
3063,2068,497,128,113,Drama
3064,3566,1025,304,113,Drama
3065,361,917,268,113,Drama
3066,3701,1625,504,113,Drama
3067,2932,467,118,113,Drama
3068,24,1984,624,112,Drama
3069,481,994,294,112,Drama
3070,1938,477,122,111,Drama
3071,2624,417,102,111,Drama
3072,2757,516,135,111,Drama
3073,3747,555,148,111,Drama
3074,2069,530,140,110,Drama
3075,1935,431,107,110,Drama
3076,1082,570,154,108,Drama
3077,2927,404,99,107,Drama
3078,1236,377,90,107,Drama
3079,2310,509,134,107,Drama
3080,175,765,220,105,Drama
3081,3167,603,166,105,Drama
3082,3251,933,276,105,Drama
3083,3125,703,200,103,Drama
3084,1884,997,298,103,Drama
3085,1362,403,100,103,Drama
3086,1660,639,179,102,Drama
3087,1085,495,131,102,Drama
3088,2929,747,215,102,Drama
3089,3266,563,154,101,Drama
3090,3078,566,155,101,Drama
3091,123,445,115,100,Drama
3092,3404,756,219,99,Drama
3093,948,488,130,98,Drama
3094,334,440,114,98,Drama
3095,147,641,181,98,Drama
3096,2688,2171,691,98,Drama
3097,1187,538,147,97,Drama
3098,3480,562,155,97,Drama
3099,1305,459,121,96,Drama
3100,1395,981,295,96,Drama
3101,1046,366,90,96,Drama
3102,2967,476,127,95,Drama
3103,199,446,117,95,Drama
3104,299,524,143,95,Drama
3105,2970,388,98,94,Drama
3106,1918,2101,669,94,Drama
3107,978,394,100,94,Drama
3108,86,801,236,93,Drama
3109,456,372,93,93,Drama
3110,2730,600,169,93,Drama
3111,2682,357,88,93,Drama
3112,3145,870,259,93,Drama
3113,3676,690,199,93,Drama
3114,3179,768,225,93,Drama
3115,1648,674,194,92,Drama
3116,1941,430,113,91,Drama
3117,477,676,195,91,Drama
3118,3011,538,149,91,Drama
3119,105,1251,387,90,Drama
3120,3379,375,95,90,Drama
3121,991,599,170,89,Drama
3122,1161,371,94,89,Drama
3123,3038,311,74,89,Drama
3124,3478,886,266,88,Drama
3125,1799,727,213,88,Drama
3126,351,859,257,88,Drama
3127,1788,360,91,87,Drama
3128,2596,503,139,86,Drama
3129,3094,389,101,86,Drama
3130,2344,688,201,85,Drama
3131,3872,391,102,85,Drama
3132,14,542,153,83,Drama
3133,1611,791,236,83,Drama
3134,2969,356,91,83,Drama
3135,1401,568,162,82,Drama
3136,3598,619,179,82,Drama
3137,326,265,61,82,Drama
3138,1306,490,136,82,Drama
3139,3330,406,108,82,Drama
3140,2609,283,67,82,Drama
3141,3224,312,77,81,Drama
3142,1940,354,91,81,Drama
3143,3936,417,112,81,Drama
3144,2409,1414,445,79,Drama
3145,670,247,56,79,Drama
3146,3357,388,103,79,Drama
3147,1699,543,155,78,Drama
3148,1545,297,73,78,Drama
3149,82,345,89,78,Drama
3150,574,603,175,78,Drama
3151,85,660,194,78,Drama
3152,523,428,117,77,Drama
3153,944,368,97,77,Drama
3154,2025,739,221,76,Drama
3155,2059,880,268,76,Drama
3156,2166,507,144,75,Drama
3157,3430,735,220,75,Drama
3158,2443,453,126,75,Drama
3159,2875,948,291,75,Drama
3160,973,321,82,75,Drama
3161,43,572,166,74,Drama
3162,2607,278,68,74,Drama
3163,2672,1247,391,74,Drama
3164,3565,905,277,74,Drama
3165,1480,869,265,74,Drama
3166,2370,499,142,73,Drama
3167,2488,328,85,73,Drama
3168,627,436,121,73,Drama
3169,1895,991,306,73,Drama
3170,1936,318,82,72,Drama
3171,1416,918,282,72,Drama
3172,2239,363,97,72,Drama
3173,2725,356,95,71,Drama
3174,605,749,226,71,Drama
3175,1900,254,61,71,Drama
3176,2925,241,57,70,Drama
3177,302,328,86,70,Drama
3178,615,271,67,70,Drama
3179,2988,393,108,69,Drama
3180,1173,663,198,69,Drama
3181,3678,338,90,68,Drama
3182,848,536,156,68,Drama
3183,517,1213,382,67,Drama
3184,491,703,212,67,Drama
3185,3194,727,220,67,Drama
3186,1897,466,133,67,Drama
3187,1190,463,132,67,Drama
3188,2972,261,65,66,Drama
3189,1554,480,138,66,Drama
3190,1929,318,84,66,Drama
3191,372,1350,428,66,Drama
3192,668,207,47,66,Drama
3193,1758,365,100,65,Drama
3194,3503,494,143,65,Drama
3195,3915,446,127,65,Drama
3196,1794,518,151,65,Drama
3197,2431,1487,474,65,Drama
3198,2238,295,77,64,Drama
3199,450,748,228,64,Drama
3200,425,379,105,64,Drama
3201,3713,318,85,63,Drama
3202,346,423,120,63,Drama
3203,851,444,127,63,Drama
3204,1465,440,126,62,Drama
3205,388,353,97,62,Drama
3206,2570,367,102,61,Drama
3207,3547,292,77,61,Drama
3208,1840,541,160,61,Drama
3209,3173,1510,483,61,Drama
3210,3456,256,65,61,Drama
3211,3506,562,167,61,Drama
3212,2075,303,81,60,Drama
3213,72,338,93,59,Drama
3214,2594,245,62,59,Drama
3215,3746,266,69,59,Drama
3216,3720,319,87,58,Drama
3217,3308,940,294,58,Drama
3218,766,357,100,57,Drama
3219,501,339,94,57,Drama
3220,3270,657,200,57,Drama
3221,2996,456,133,57,Drama
3222,2182,351,98,57,Drama
3223,506,398,114,56,Drama
3224,1027,1088,344,56,Drama
3225,2506,545,163,56,Drama
3226,982,298,81,55,Drama
3227,2437,310,85,55,Drama
3228,2106,610,185,55,Drama
3229,381,688,211,55,Drama
3230,2551,622,189,55,Drama
3231,1014,463,136,55,Drama
3232,3594,601,182,55,Drama
3233,1904,394,113,55,Drama
3234,483,277,74,55,Drama
3235,229,378,108,54,Drama
3236,2861,1116,354,54,Drama
3237,3554,411,119,54,Drama
3238,26,353,100,53,Drama
3239,3822,263,70,53,Drama
3240,1735,842,263,53,Drama
3241,917,283,77,52,Drama
3242,613,298,82,52,Drama
3243,3029,622,190,52,Drama
3244,205,307,85,52,Drama
3245,3447,268,72,52,Drama
3246,2262,1029,326,51,Drama
3247,2272,387,112,51,Drama
3248,1759,203,51,50,Drama
3249,3649,935,295,50,Drama
3250,3528,1013,321,50,Drama
3251,1535,359,103,50,Drama
3252,3737,200,50,50,Drama
3253,2276,260,70,50,Drama
3254,1365,223,58,49,Drama
3255,2285,210,54,48,Drama
3256,3571,429,127,48,Drama
3257,30,270,74,48,Drama
3258,635,279,77,48,Drama
3259,893,255,69,48,Drama
3260,1727,678,210,48,Drama
3261,3416,201,51,48,Drama
3262,282,693,215,48,Drama
3263,3920,245,66,47,Drama
3264,2801,320,91,47,Drama
3265,2024,491,148,47,Drama
3266,522,296,83,47,Drama
3267,321,229,61,46,Drama
3268,2621,252,69,45,Drama
3269,3069,210,55,45,Drama
3270,3502,309,88,45,Drama
3271,3808,177,44,45,Drama
3272,3643,347,101,44,Drama
3273,2453,572,176,44,Drama
3274,225,806,254,44,Drama
3275,80,199,52,43,Drama
3276,959,217,58,43,Drama
3277,3870,189,49,42,Drama
3278,3426,687,215,42,Drama
3279,3628,345,101,42,Drama
3280,1836,447,135,42,Drama
3281,650,309,89,42,Drama
3282,2165,368,109,41,Drama
3283,1051,335,98,41,Drama
3284,3150,221,60,41,Drama
3285,1397,230,63,41,Drama
3286,2585,185,48,41,Drama
3287,1670,287,82,41,Drama
3288,1925,175,45,40,Drama
3289,3289,196,52,40,Drama
3290,57,337,99,40,Drama
3291,2976,1711,557,40,Drama
3292,242,280,80,40,Drama
3293,2848,162,41,39,Drama
3294,3823,237,66,39,Drama
3295,2146,1095,352,39,Drama
3296,781,348,103,39,Drama
3297,3655,189,50,39,Drama
3298,121,150,37,39,Drama
3299,2434,218,60,38,Drama
3300,2297,1103,355,38,Drama
3301,371,674,212,38,Drama
3302,3370,295,86,37,Drama
3303,1870,253,72,37,Drama
3304,149,178,47,37,Drama
3305,155,297,87,36,Drama
3306,2738,273,79,36,Drama
3307,2676,834,266,36,Drama
3308,2610,159,41,36,Drama
3309,3950,198,54,36,Drama
3310,2942,1122,362,36,Drama
3311,3951,156,40,36,Drama
3312,724,1284,416,36,Drama
3313,3738,266,77,35,Drama
3314,214,119,28,35,Drama
3315,3222,125,30,35,Drama
3316,3118,233,66,35,Drama
3317,2697,179,48,35,Drama
3318,3272,548,171,35,Drama
3319,2290,397,121,34,Drama
3320,3794,397,121,34,Drama
3321,1860,166,44,34,Drama
3322,3371,178,48,34,Drama
3323,3211,232,66,34,Drama
3324,2284,163,43,34,Drama
3325,97,165,44,33,Drama
3326,279,171,46,33,Drama
3327,159,381,116,33,Drama
3328,2639,522,163,33,Drama
3329,309,177,48,33,Drama
3330,465,348,105,33,Drama
3331,3304,200,56,32,Drama
3332,3214,323,97,32,Drama
3333,3217,305,91,32,Drama
3334,390,209,59,32,Drama
3335,2493,116,28,32,Drama
3336,715,188,52,32,Drama
3337,277,541,170,31,Drama
3338,3736,148,39,31,Drama
3339,621,156,42,30,Drama
3340,2820,189,53,30,Drama
3341,568,135,35,30,Drama
3342,2847,129,33,30,Drama
3343,3791,1334,435,29,Drama
3344,1809,137,36,29,Drama
3345,1586,1700,557,29,Drama
3346,269,194,55,29,Drama
3347,207,686,219,29,Drama
3348,3816,143,38,29,Drama
3349,3734,199,57,28,Drama
3350,2702,1213,395,28,Drama
3351,3183,163,45,28,Drama
3352,3158,160,44,28,Drama
3353,846,142,38,28,Drama
3354,40,118,30,28,Drama
3355,1056,177,50,27,Drama
3356,1654,288,87,27,Drama
3357,81,525,166,27,Drama
3358,669,96,23,27,Drama
3359,3795,225,66,27,Drama
3360,2744,140,38,26,Drama
3361,2928,257,77,26,Drama
3362,988,233,69,26,Drama
3363,2939,182,52,26,Drama
3364,2237,158,44,26,Drama
3365,824,110,28,26,Drama
3366,3112,236,70,26,Drama
3367,3855,143,39,26,Drama
3368,3903,182,52,26,Drama
3369,2337,404,126,26,Drama
3370,341,119,31,26,Drama
3371,3192,98,24,26,Drama
3372,2520,563,179,26,Drama
3373,1844,112,29,25,Drama
3374,2620,133,36,25,Drama
3375,1054,268,81,25,Drama
3376,218,610,195,25,Drama
3377,2045,190,55,25,Drama
3378,358,447,141,24,Drama
3379,458,285,87,24,Drama
3380,263,108,28,24,Drama
3381,3813,273,83,24,Drama
3382,1563,144,40,24,Drama
3383,461,282,86,24,Drama
3384,1621,279,85,24,Drama
3385,83,122,33,23,Drama
3386,408,239,72,23,Drama
3387,3143,122,33,23,Drama
3388,3128,176,51,23,Drama
3389,3171,98,25,23,Drama
3390,3425,260,79,23,Drama
3391,3914,233,70,23,Drama
3392,140,440,139,23,Drama
3393,2938,116,31,23,Drama
3394,340,275,84,23,Drama
3395,2579,110,29,23,Drama
3396,2131,112,30,22,Drama
3397,2714,283,87,22,Drama
3398,1695,118,32,22,Drama
3399,2271,250,76,22,Drama
3400,35,232,70,22,Drama
3401,3329,103,27,22,Drama
3402,2885,205,61,22,Drama
3403,3117,241,73,22,Drama
3404,956,142,40,22,Drama
3405,896,175,51,22,Drama
3406,1922,178,52,22,Drama
3407,2630,144,41,21,Drama
3408,1482,210,63,21,Drama
3409,1812,153,44,21,Drama
3410,3010,126,35,21,Drama
3411,1533,93,24,21,Drama
3412,1399,333,104,21,Drama
3413,2481,126,35,21,Drama
3414,850,110,30,20,Drama
3415,3707,731,237,20,Drama
3416,2432,458,146,20,Drama
3417,49,101,27,20,Drama
3418,2320,581,187,20,Drama
3419,2626,125,35,20,Drama
3420,1366,344,108,20,Drama
3421,764,242,74,20,Drama
3422,3092,80,20,20,Drama
3423,571,122,34,20,Drama
3424,862,113,31,20,Drama
3425,2573,164,48,20,Drama
3426,1879,86,22,20,Drama
3427,3559,110,30,20,Drama
3428,1415,128,36,20,Drama
3429,268,182,54,20,Drama
3430,1423,61,14,19,Drama
3431,211,121,34,19,Drama
3432,3637,79,20,19,Drama
3433,1413,169,50,19,Drama
3434,3415,88,23,19,Drama
3435,2842,145,42,19,Drama
3436,2749,280,87,19,Drama
3437,583,103,28,19,Drama
3438,3790,172,51,19,Drama
3439,1572,97,26,19,Drama
3440,2560,532,171,19,Drama
3441,649,67,16,19,Drama
3442,1412,78,20,18,Drama
3443,3115,348,110,18,Drama
3444,2711,114,32,18,Drama
3445,369,192,58,18,Drama
3446,46,516,166,18,Drama
3447,1498,411,131,18,Drama
3448,2104,177,53,18,Drama
3449,2512,75,19,18,Drama
3450,702,99,27,18,Drama
3451,1859,113,32,17,Drama
3452,1943,200,61,17,Drama
3453,1650,167,50,17,Drama
3454,875,149,44,17,Drama
3455,2766,116,33,17,Drama
3456,1801,1190,391,17,Drama
3457,2440,158,47,17,Drama
3458,1725,86,23,17,Drama
3459,3731,146,43,17,Drama
3460,831,77,20,17,Drama
3461,2345,145,43,16,Drama
3462,2430,448,144,16,Drama
3463,2447,814,266,16,Drama
3464,511,472,152,16,Drama
3465,1893,79,21,16,Drama
3466,495,142,42,16,Drama
3467,451,334,106,16,Drama
3468,2086,103,29,16,Drama
3469,31,439,141,16,Drama
3470,1696,100,28,16,Drama
3471,537,637,207,16,Drama
3472,3588,160,48,16,Drama
3473,2503,42,9,15,Drama
3474,1112,120,35,15,Drama
3475,1117,51,12,15,Drama
3476,970,126,37,15,Drama
3477,580,201,62,15,Drama
3478,2844,264,83,15,Drama
3479,1596,111,32,15,Drama
3480,2175,69,18,15,Drama
3481,488,132,39,15,Drama
3482,389,74,20,14,Drama
3483,771,68,18,14,Drama
3484,3109,206,64,14,Drama
3485,1351,119,35,14,Drama
3486,1509,77,21,14,Drama
3487,53,38,8,14,Drama
3488,2314,326,104,14,Drama
3489,2062,224,70,14,Drama
3490,1507,140,42,14,Drama
3491,2419,221,69,14,Drama
3492,2197,46,11,13,Drama
3493,835,322,103,13,Drama
3494,1428,169,52,13,Drama
3495,301,142,43,13,Drama
3496,2904,64,17,13,Drama
3497,3110,112,33,13,Drama
3498,3496,190,59,13,Drama
3499,2839,43,10,13,Drama
3500,3569,124,37,13,Drama
3501,2931,43,10,13,Drama
3502,3138,211,66,13,Drama
3503,3854,73,20,13,Drama
3504,3127,181,56,13,Drama
3505,78,163,50,13,Drama
3506,3410,39,9,12,Drama
3507,2963,63,17,12,Drama
3508,3223,99,29,12,Drama
3509,645,72,20,12,Drama
3510,3221,99,29,12,Drama
3511,365,225,71,12,Drama
3512,354,213,67,12,Drama
3513,3477,825,271,12,Drama
3514,974,60,16,12,Drama
3515,3756,84,24,12,Drama
3516,2341,144,44,12,Drama
3517,2305,87,25,12,Drama
3518,1547,123,37,12,Drama
3519,3845,95,28,11,Drama
3520,961,80,23,11,Drama
3521,3645,65,18,11,Drama
3522,617,62,17,11,Drama
3523,573,74,21,11,Drama
3524,2074,74,21,11,Drama
3525,3045,365,118,11,Drama
3526,1508,119,36,11,Drama
3527,1406,83,24,11,Drama
3528,3810,260,83,11,Drama
3529,3537,113,34,11,Drama
3530,1404,239,76,11,Drama
3531,1487,497,162,11,Drama
3532,452,125,38,11,Drama
3533,391,131,40,11,Drama
3534,3586,95,28,11,Drama
3535,3124,113,34,11,Drama
3536,3122,98,29,11,Drama
3537,1880,89,26,11,Drama
3538,3514,196,62,10,Drama
3539,806,190,60,10,Drama
3540,3047,64,18,10,Drama
3541,1044,115,35,10,Drama
3542,997,94,28,10,Drama
3543,536,174,55,9,Drama
3544,3714,207,66,9,Drama
3545,3495,45,12,9,Drama
3546,2250,195,62,9,Drama
3547,685,99,30,9,Drama
3548,241,96,29,9,Drama
3549,271,198,63,9,Drama
3550,2743,81,24,9,Drama
3551,3161,66,19,9,Drama
3552,184,87,26,9,Drama
3553,503,48,13,9,Drama
3554,957,120,37,9,Drama
3555,1898,51,14,9,Drama
3556,1733,255,82,9,Drama
3557,3570,39,10,9,Drama
3558,3245,24,5,9,Drama
3559,1814,84,25,9,Drama
3560,960,69,20,9,Drama
3561,1811,48,13,9,Drama
3562,567,50,14,8,Drama
3563,3402,77,23,8,Drama
3564,496,119,37,8,Drama
3565,3333,56,16,8,Drama
3566,2201,68,20,8,Drama
3567,2079,50,14,8,Drama
3568,1933,71,21,8,Drama
3569,347,146,46,8,Drama
3570,2577,92,28,8,Drama
3571,2101,53,15,8,Drama
3572,3073,107,33,8,Drama
3573,100,392,128,8,Drama
3574,2435,305,99,8,Drama
3575,1504,56,16,8,Drama
3576,3711,106,33,7,Drama
3577,1006,241,78,7,Drama
3578,1312,94,29,7,Drama
3579,1529,100,31,7,Drama
3580,2156,34,9,7,Drama
3581,3853,46,13,7,Drama
3582,864,43,12,7,Drama
3583,877,79,24,7,Drama
3584,1807,58,17,7,Drama
3585,1119,109,34,7,Drama
3586,1728,73,22,7,Drama
3587,2397,76,23,7,Drama
3588,3568,85,26,7,Drama
3589,106,43,12,7,Drama
3590,1116,58,17,7,Drama
3591,1442,220,71,7,Drama
3592,755,34,9,7,Drama
3593,2388,52,15,7,Drama
3594,2562,34,9,7,Drama
3595,1531,40,11,7,Drama
3596,2569,34,9,7,Drama
3597,182,154,49,7,Drama
3598,2830,39,11,6,Drama
3599,2168,243,79,6,Drama
3600,2627,48,14,6,Drama
3601,2466,45,13,6,Drama
3602,966,24,6,6,Drama
3603,962,39,11,6,Drama
3604,1664,21,5,6,Drama
3605,3218,102,32,6,Drama
3606,3053,1029,341,6,Drama
3607,2673,27,7,6,Drama
3608,2293,81,25,6,Drama
3609,3106,81,25,6,Drama
3610,1384,23,6,5,Drama
3611,375,56,17,5,Drama
3612,2524,803,266,5,Drama
3613,767,77,24,5,Drama
3614,406,29,8,5,Drama
3615,753,101,32,5,Drama
3616,570,74,23,5,Drama
3617,2540,473,156,5,Drama
3618,304,110,35,5,Drama
3619,3605,158,51,5,Drama
3620,2994,35,10,5,Drama
3621,854,29,8,5,Drama
3622,3803,32,9,5,Drama
3623,560,29,8,5,Drama
3624,1026,29,8,5,Drama
3625,1741,20,5,5,Drama
3626,1846,65,20,5,Drama
3627,2444,20,5,5,Drama
3628,3640,41,12,5,Drama
3629,1369,19,5,4,Drama
3630,3657,22,6,4,Drama
3631,3103,208,68,4,Drama
3632,385,34,10,4,Drama
3633,2675,34,10,4,Drama
3634,359,61,19,4,Drama
3635,844,25,7,4,Drama
3636,3443,19,5,4,Drama
3637,219,70,22,4,Drama
3638,1534,22,6,4,Drama
3639,2975,337,111,4,Drama
3640,3154,28,8,4,Drama
3641,1496,79,25,4,Drama
3642,1804,361,119,4,Drama
3643,3894,67,21,4,Drama
3644,1871,16,4,4,Drama
3645,525,67,21,4,Drama
3646,1642,226,74,4,Drama
3647,1567,31,9,4,Drama
3648,2358,16,4,4,Drama
3649,1063,82,26,4,Drama
3650,90,22,6,4,Drama
3651,563,55,17,4,Drama
3652,2775,46,14,4,Drama
3653,2964,40,12,4,Drama
3654,3867,40,12,4,Drama
3655,2304,25,7,4,Drama
3656,2933,31,9,4,Drama
3657,55,138,45,3,Drama
3658,3749,69,22,3,Drama
3659,1164,18,5,3,Drama
3660,1795,9,2,3,Drama
3661,2877,636,211,3,Drama
3662,1038,36,11,3,Drama
3663,1902,93,30,3,Drama
3664,578,9,2,3,Drama
3665,557,9,2,3,Drama
3666,2480,9,2,3,Drama
3667,1058,36,11,3,Drama
3668,297,87,28,3,Drama
3669,3319,87,28,3,Drama
3670,853,12,3,3,Drama
3671,3888,9,2,3,Drama
3672,2760,24,7,3,Drama
3673,167,18,5,3,Drama
3674,3817,51,16,3,Drama
3675,3902,75,24,3,Drama
3676,2309,9,2,3,Drama
3677,439,9,2,3,Drama
3678,270,240,79,3,Drama
3679,3522,12,3,3,Drama
3680,757,15,4,3,Drama
3681,2632,36,11,3,Drama
3682,2678,78,25,3,Drama
3683,2252,561,186,3,Drama
3684,3517,9,2,3,Drama
3685,3126,12,3,3,Drama
3686,2704,126,41,3,Drama
3687,254,117,38,3,Drama
3688,124,45,14,3,Drama
3689,3141,189,62,3,Drama
3690,682,14,4,2,Drama
3691,3607,5,1,2,Drama
3692,1471,17,5,2,Drama
3693,3215,35,11,2,Drama
3694,3580,89,29,2,Drama
3695,1851,8,2,2,Drama
3696,3003,26,8,2,Drama
3697,1842,8,2,2,Drama
3698,729,11,3,2,Drama
3699,3382,5,1,2,Drama
3700,2557,17,5,2,Drama
3701,2590,146,48,2,Drama
3702,1149,14,4,2,Drama
3703,3533,23,7,2,Drama
3704,3050,50,16,2,Drama
3705,1437,65,21,2,Drama
3706,1575,44,14,2,Drama
3707,130,8,2,2,Drama
3708,1872,32,10,2,Drama
3709,331,65,21,2,Drama
3710,3848,62,20,2,Drama
3711,2831,26,8,2,Drama
3712,2911,23,7,2,Drama
3713,3293,17,5,2,Drama
3714,939,35,11,2,Drama
3715,1519,20,6,2,Drama
3716,84,65,21,2,Drama
3717,2127,14,4,2,Drama
3718,1543,23,7,2,Drama
3719,989,5,1,2,Drama
3720,2192,23,7,2,Drama
3721,2332,26,8,2,Drama
3722,1899,32,10,2,Drama
3723,1139,8,2,2,Drama
3724,3065,4,1,1,Drama
3725,2438,4,1,1,Drama
3726,197,52,17,1,Drama
3727,67,13,4,1,Drama
3728,1121,40,13,1,Drama
3729,3164,4,1,1,Drama
3730,1915,4,1,1,Drama
3731,3575,10,3,1,Drama
3732,1832,4,1,1,Drama
3733,409,148,49,1,Drama
3734,3413,7,2,1,Drama
3735,3295,7,2,1,Drama
3736,139,4,1,1,Drama
3737,1833,793,264,1,Drama
3738,758,4,1,1,Drama
3739,624,4,1,1,Drama
3740,874,25,8,1,Drama
3741,3314,13,4,1,Drama
3742,666,10,3,1,Drama
3743,796,10,3,1,Drama
3744,3337,7,2,1,Drama
3745,264,16,5,1,Drama
3746,3277,4,1,1,Drama
3747,679,7,2,1,Drama
3748,3531,82,27,1,Drama
3749,3377,7,2,1,Drama
3750,3378,13,4,1,Drama
3751,3381,7,2,1,Drama
3752,701,4,1,1,Drama
3753,823,13,4,1,Drama
3754,820,13,4,1,Drama
3755,878,4,1,1,Drama
3756,396,4,1,1,Drama
3757,993,28,9,1,Drama
3758,1316,4,1,1,Drama
3759,712,7,2,1,Drama
3760,2441,79,26,1,Drama
3761,1360,7,2,1,Drama
3762,3562,79,26,1,Drama
3763,530,7,2,1,Drama
3764,584,4,1,1,Drama
3765,1486,22,7,1,Drama
3766,3229,4,1,1,Drama
3767,3647,4,1,1,Drama
3768,114,34,11,1,Drama
3769,131,49,16,1,Drama
3770,774,4,1,1,Drama
3771,972,19,6,1,Drama
3772,3458,3,1,0,Drama
3773,245,33,11,0,Drama
3774,1767,78,26,0,Drama
3775,1579,3,1,0,Drama
3776,3542,6,2,0,Drama
3777,1829,111,37,0,Drama
3778,3184,15,5,0,Drama
3779,3288,12,4,0,Drama
3780,3336,6,2,0,Drama
3781,3887,12,4,0,Drama
3782,1817,36,12,0,Drama
3783,3886,120,40,0,Drama
3784,1724,3,1,0,Drama
3785,1555,6,2,0,Drama
3786,283,54,18,0,Drama
3787,3187,9,3,0,Drama
3788,61,201,67,0,Drama
3789,789,6,2,0,Drama
3790,884,6,2,0,Drama
3791,3620,150,50,0,Drama
3792,601,3,1,0,Drama
3793,1930,15,5,0,Drama
3794,790,3,1,0,Drama
3795,3482,9,3,0,Drama
3796,2556,3,1,0,Drama
3797,2685,12,4,0,Drama
3798,2563,3,1,0,Drama
3799,1908,3,1,0,Drama
3800,1040,15,5,0,Drama
3801,814,3,1,0,Drama
3802,2703,3,1,0,Drama
3803,827,6,2,0,Drama
3804,2592,3,1,0,Drama
3805,2619,3,1,0,Drama
3806,572,6,2,0,Drama
3807,2326,36,12,0,Drama
3808,687,9,3,0,Drama
3809,776,12,4,0,Drama
3810,657,6,2,0,Drama
3811,872,3,1,0,Drama
3812,763,3,1,0,Drama
3813,1134,6,2,0,Drama
3814,726,27,9,0,Drama
3815,2226,3,1,0,Drama
3816,658,3,1,0,Drama
3817,1659,20,7,-1,Drama
3818,2207,23,8,-1,Drama
3819,2218,2,1,-1,Drama
3820,2869,8,3,-1,Drama
3821,113,158,53,-1,Drama
3822,1630,2,1,-1,Drama
3823,2235,2,1,-1,Drama
3824,138,5,2,-1,Drama
3825,887,5,2,-1,Drama
3826,2742,2,1,-1,Drama
3827,2773,41,14,-1,Drama
3828,3151,2,1,-1,Drama
3829,865,2,1,-1,Drama
3830,630,20,7,-1,Drama
3831,2825,11,4,-1,Drama
3832,2821,8,3,-1,Drama
3833,3352,8,3,-1,Drama
3834,2691,59,20,-1,Drama
3835,642,2,1,-1,Drama
3836,2960,11,4,-1,Drama
3837,120,8,3,-1,Drama
3838,1163,56,19,-1,Drama
3839,2426,80,27,-1,Drama
3840,1510,5,2,-1,Drama
3841,1852,2,1,-1,Drama
3842,749,11,4,-1,Drama
3843,1820,2,1,-1,Drama
3844,3761,83,28,-1,Drama
3845,3778,17,6,-1,Drama
3846,3457,422,141,-1,Drama
3847,1815,2,1,-1,Drama
3848,3449,101,34,-1,Drama
3849,1062,5,2,-1,Drama
3850,706,5,2,-1,Drama
3851,1548,5,2,-1,Drama
3852,1773,5,2,-1,Drama
3853,3220,2,1,-1,Drama
3854,2254,2,1,-1,Drama
3855,981,11,4,-1,Drama
3856,3212,5,2,-1,Drama
3857,2277,2,1,-1,Drama
3858,545,2,1,-1,Drama
3859,3800,7,3,-2,Drama
3860,3904,1,1,-2,Drama
3861,843,1,1,-2,Drama
3862,2679,13,5,-2,Drama
3863,672,4,2,-2,Drama
3864,59,22,8,-2,Drama
3865,730,1,1,-2,Drama
3866,684,1,1,-2,Drama
3867,2343,4,2,-2,Drama
3868,142,1,1,-2,Drama
3869,826,1,1,-2,Drama
3870,1651,49,17,-2,Drama
3871,127,1,1,-2,Drama
3872,2705,19,7,-2,Drama
3873,607,4,2,-2,Drama
3874,1850,37,13,-2,Drama
3875,1868,4,2,-2,Drama
3876,1133,4,2,-2,Drama
3877,1877,10,4,-2,Drama
3878,1888,1159,387,-2,Drama
3879,1115,1,1,-2,Drama
3880,1791,157,53,-2,Drama
3881,3202,1,1,-2,Drama
3882,3636,25,9,-2,Drama
3883,1165,1,1,-2,Drama
3884,3641,22,8,-2,Drama
3885,591,4,2,-2,Drama
3886,3209,1,1,-2,Drama
3887,2850,19,7,-2,Drama
3888,2823,10,4,-2,Drama
3889,133,1,1,-2,Drama
3890,2845,1,1,-2,Drama
3891,2765,19,7,-2,Drama
3892,3312,1,1,-2,Drama
3893,1796,12,5,-3,Drama
3894,1905,3,2,-3,Drama
3895,74,357,120,-3,Drama
3896,2242,15,6,-3,Drama
3897,1053,102,35,-3,Drama
3898,3428,174,59,-3,Drama
3899,744,6,3,-3,Drama
3900,3116,30,11,-3,Drama
3901,1613,87,30,-3,Drama
3902,3581,39,14,-3,Drama
3903,2415,42,15,-3,Drama
3904,2887,9,4,-3,Drama
3905,1622,12,5,-3,Drama
3906,614,24,9,-3,Drama
3907,469,204,69,-3,Drama
3908,660,3,2,-3,Drama
3909,2576,6,3,-3,Drama
3910,1363,333,112,-3,Drama
3911,1114,89,31,-4,Drama
3912,2200,20,8,-4,Drama
3913,1816,299,101,-4,Drama
3914,2417,218,74,-4,Drama
3915,1890,17,7,-4,Drama
3916,1522,17,7,-4,Drama
3917,3465,50,18,-4,Drama
3918,895,2,2,-4,Drama
3919,1142,2,2,-4,Drama
3920,2977,131,45,-4,Drama
3921,3876,8,4,-4,Drama
3922,698,11,5,-4,Drama
3923,987,116,40,-4,Drama
